date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:42:20	15502/15502	---M--	200	added ('OK')	image/webp	etag:%22600696a0-3c8e%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Shaper-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Shaper-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:21	27240/27240	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:49%20GMT	https://www.purecinema.tv/the-art-of-shaping/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/the-art-of-shaping/index.html	(from https://www.purecinema.tv/work/)
17:42:21	26646/26646	---M--	200	added ('OK')	image/webp	etag:%22628c0362-6816%22	https://www.purecinema.tv/wp-content/uploads/2022/05/1-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/05/1-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:22	26570/26570	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:50%20GMT	https://www.purecinema.tv/now-in-an-app/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/now-in-an-app/index.html	(from https://www.purecinema.tv/work/)
17:42:22	19238/19238	---M--	200	added ('OK')	image/webp	etag:%22601c3bd2-4b26%22	https://www.purecinema.tv/wp-content/uploads/2021/01/FF-Still-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/01/FF-Still-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:23	27334/27334	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:51%20GMT	https://www.purecinema.tv/we-are-san-diego-wave-fc/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/we-are-san-diego-wave-fc/index.html	(from https://www.purecinema.tv/work/)
17:42:23	33730/33730	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:51%20GMT	https://www.purecinema.tv/move-forward/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/move-forward/index.html	(from https://www.purecinema.tv/work/)
17:42:23	25544/25544	---M--	200	added ('OK')	image/webp	etag:%2260e8e231-63c8%22	https://www.purecinema.tv/wp-content/uploads/2021/07/Blake-McKay-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/Blake-McKay-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:24	14012/14012	---M--	200	added ('OK')	image/webp	etag:%2260e77e43-36bc%22	https://www.purecinema.tv/wp-content/uploads/2021/07/Gorjana-Commercial-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/Gorjana-Commercial-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:25	26534/26534	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:53%20GMT	https://www.purecinema.tv/blakemckay/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/blakemckay/index.html	(from https://www.purecinema.tv/work/)
17:42:25	56000/56000	---M--	200	added ('OK')	image/webp	etag:%226006969f-dac0%22	https://www.purecinema.tv/wp-content/uploads/2020/11/2000-Pounds-of-Glory-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/2000-Pounds-of-Glory-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:26	26679/26679	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:53%20GMT	https://www.purecinema.tv/cosmicpull/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/cosmicpull/index.html	(from https://www.purecinema.tv/work/)
17:42:26	45740/45740	---M--	200	added ('OK')	image/webp	etag:%2260084a9a-b2ac%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Cutwater-2-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Cutwater-2-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:27	45634/45634	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:54%20GMT	https://www.purecinema.tv/allinwithdirkdeckman/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/allinwithdirkdeckman/index.html	(from https://www.purecinema.tv/work/)
17:42:27	45322/45322	---M--	200	added ('OK')	image/webp	etag:%22600696a1-b10a%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Indistructable-Woman-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Indistructable-Woman-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:28	37822/37822	---M--	200	added ('OK')	image/webp	etag:%22600696a1-93be%22	https://www.purecinema.tv/wp-content/uploads/2020/11/The-Process-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/The-Process-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:29	27896/27896	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:56%20GMT	https://www.purecinema.tv/the-indestructible-woman/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/the-indestructible-woman/index.html	(from https://www.purecinema.tv/work/)
17:42:29	26492/26492	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:57%20GMT	https://www.purecinema.tv/the-process/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/the-process/index.html	(from https://www.purecinema.tv/work/)
17:42:29	26478/26478	---M--	200	added ('OK')	image/webp	etag:%22600696a0-676e%22	https://www.purecinema.tv/wp-content/uploads/2020/11/LeadershIP-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/LeadershIP-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:30	25936/25936	---M--	200	added ('OK')	image/webp	etag:%22610083b4-6550%22	https://www.purecinema.tv/wp-content/uploads/2021/07/Ace-Web-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/Ace-Web-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:31	32980/32980	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:59%20GMT	https://www.purecinema.tv/ace/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/ace/index.html	(from https://www.purecinema.tv/work/)
17:42:31	59954/59954	---M--	200	added ('OK')	image/webp	etag:%22600696a0-ea32%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Be-the-Villain-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Be-the-Villain-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:32	13672/13672	---M--	200	added ('OK')	image/webp	etag:%226006969f-3568%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Power-Digital-Anthem-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Power-Digital-Anthem-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:33	27178/27178	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:00%20GMT	https://www.purecinema.tv/be-the-villian/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/be-the-villian/index.html	(from https://www.purecinema.tv/work/)
17:42:33	30479/30479	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:01%20GMT	https://www.purecinema.tv/power-digital-anthem/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/power-digital-anthem/index.html	(from https://www.purecinema.tv/work/)
17:42:34	68752/68752	---M--	200	added ('OK')	image/webp	etag:%226052428f-10c90%22	https://www.purecinema.tv/wp-content/uploads/2021/03/Balboa-Park-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/Balboa-Park-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:34	21106/21106	---M--	200	added ('OK')	image/webp	etag:%2260df4f1e-5272%22	https://www.purecinema.tv/wp-content/uploads/2021/05/Biocom-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/05/Biocom-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:35	33640/33640	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:02%20GMT	https://www.purecinema.tv/cultivating-wonder/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/cultivating-wonder/index.html	(from https://www.purecinema.tv/work/)
17:42:35	26649/26649	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:03%20GMT	https://www.purecinema.tv/your-story-is-our-story/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/your-story-is-our-story/index.html	(from https://www.purecinema.tv/work/)
17:42:35	83908/83908	---M--	200	added ('OK')	image/webp	etag:%226006969f-147c4%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Chaos-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Chaos-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:36	15262/15262	---M--	200	added ('OK')	image/webp	etag:%226006969f-3b9e%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Ticwatch-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Ticwatch-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:37	26533/26533	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:04%20GMT	https://www.purecinema.tv/chaos/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/chaos/index.html	(from https://www.purecinema.tv/work/)
17:42:37	21618/21618	---M--	200	added ('OK')	image/webp	etag:%22600696a0-5472%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Here-We-Come-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Here-We-Come-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:38	26633/26633	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:05%20GMT	https://www.purecinema.tv/ticwatch/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/ticwatch/index.html	(from https://www.purecinema.tv/work/)
17:42:38	26589/26589	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:06%20GMT	https://www.purecinema.tv/here-we-come/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/here-we-come/index.html	(from https://www.purecinema.tv/work/)
17:42:38	53304/53304	---M--	200	added ('OK')	image/webp	etag:%22600696a0-d038%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Coach-Dad-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Coach-Dad-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:40	117170/117170	---M--	200	added ('OK')	image/webp	etag:%2260592bb1-1c9b2%22	https://www.purecinema.tv/wp-content/uploads/2021/03/JFS-Still-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/JFS-Still-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:40	26552/26552	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:08%20GMT	https://www.purecinema.tv/coach-dad/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/coach-dad/index.html	(from https://www.purecinema.tv/work/)
17:42:40	33475/33475	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:08%20GMT	https://www.purecinema.tv/evolution-of-the-dj-2/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/evolution-of-the-dj-2/index.html	(from https://www.purecinema.tv/work/)
17:42:41	68346/68346	---M--	200	added ('OK')	image/webp	etag:%226006969f-10afa%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Dignity-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Dignity-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:42	37331/37331	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:09%20GMT	https://www.purecinema.tv/dignity/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/dignity/index.html	(from https://www.purecinema.tv/work/)
17:42:42	38274/38274	---M--	200	added ('OK')	image/webp	etag:%22600696a1-9582%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Fire-Roasted-Shrimp-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Fire-Roasted-Shrimp-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:43	26760/26760	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:11%20GMT	https://www.purecinema.tv/fire-roasted-shrimp/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/fire-roasted-shrimp/index.html	(from https://www.purecinema.tv/work/)
17:42:43	95292/95292	---M--	200	added ('OK')	image/webp	etag:%22600696a0-1743c%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Trusted-By-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Trusted-By-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:44	26517/26517	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:12%20GMT	https://www.purecinema.tv/dj-series/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/dj-series/index.html	(from https://www.purecinema.tv/work/)
17:42:44	24518/24518	---M--	200	added ('OK')	image/webp	etag:%22600696a1-5fc6%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Your-Voice-is-a-Force-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Your-Voice-is-a-Force-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:45	29850/29850	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:42:13%20GMT	https://www.purecinema.tv/your-voice-is-a-force/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/your-voice-is-a-force/index.html	(from https://www.purecinema.tv/work/)
